Prospect ID,Lead Source,Converted,TotalVisits,Total Time Spent on Website,Page Views Per Visit,Last Activity,Country,Specialization,How did you hear about X Education,What is your current occupation,What matters most to you in choosing a course,Tags,Lead Quality,Lead Profile,Asymmetrique Activity Index,Asymmetrique Profile Index,Asymmetrique Activity Score,Asymmetrique Profile Score
959a2e5f-9531-4729-bda9-465ad9daddf0,Organic Search,1,5,1357,2.5,Email Opened,India,Marketing Management,Select,Working Professional,Better Career Prospects,Will revert after reading the email,Low in Relevance,Potential Lead,,,,
4ba672b7-7837-4a1d-8658-5a13cf0b5da9,Google,0,2,232,2,SMS Sent,India,Marketing Management,Word Of Mouth,Unemployed,Better Career Prospects,Ringing,Not Sure,Select,,,,
bca69ad4-a7d4-4499-a09b-c774af08351e,Organic Search,0,2,73,2,Converted to Lead,United Kingdom,Supply Chain Management,Select,Unemployed,Better Career Prospects,Ringing,Not Sure,Other Leads,,,,
41f93595-2080-4caf-aa9f-475b6b674182,Google,0,3,396,3,Email Opened,India,Select,Select,Student,Better Career Prospects,Already a student,Worst,Student of SomeSchool,,,,
44000135-2b46-47c9-a2d0-26f5d3e1ca73,Organic Search,1,4,1966,2,Olark Chat Conversation,India,Select,Select,Unemployed,Better Career Prospects,Want to take admission but has financial problems,Low in Relevance,Other Leads,,,,
08eca4e1-476f-4236-9ef3-5c150aade006,Direct Traffic,1,4,646,2,Email Link Clicked,India,Finance Management,Select,Student,Better Career Prospects,Will revert after reading the email,Might be,Select,,,,
a2e64424-5fdc-482a-934b-c14b49d7661a,Direct Traffic,1,10,1669,2.5,Email Opened,India,E-COMMERCE,Select,Unemployed,Better Career Prospects,Closed by Horizzon,Might be,Potential Lead,01.High,02.Medium,16,15
21c032a8-6ae6-49cf-8e75-a52be666d357,Organic Search,0,2,579,1,Email Opened,India,Select,Select,Student,Better Career Prospects,Already a student,Worst,Select,,,,
634ae764-7690-4974-a2be-fdfa9ea731e8,Direct Traffic,1,7,1029,7,Email Opened,India,Marketing Management,Student of SomeSchool,Unemployed,Better Career Prospects,Will revert after reading the email,Low in Relevance,Other Leads,,,,
bac97ec1-202b-423e-8df7-507372692ece,Organic Search,1,13,1469,2.17,SMS Sent,India,Healthcare Management,Multiple Sources,Unemployed,Better Career Prospects,Will revert after reading the email,Might be,Select,,,,
228224a7-4c93-433d-927b-9145fc53e0aa,Direct Traffic,1,4,281,4,SMS Sent,India,E-COMMERCE,Select,Working Professional,Better Career Prospects,Will revert after reading the email,Not Sure,Select,,,,
bd717cec-a836-4856-8dcd-d8fd362fcea9,Google,1,7,1201,7,SMS Sent,India,Marketing Management,Online Search,Unemployed,Better Career Prospects,Will revert after reading the email,Not Sure,Select,,,,
491e7879-dc05-4862-8769-d56fa1ad1177,Google,0,2,216,2,SMS Sent,India,Select,Select,Unemployed,Better Career Prospects,switched off,Not Sure,Select,,,,
e3184fcb-25d0-4f1c-995c-ae7d85686d70,Direct Traffic,1,3,977,3,SMS Sent,India,International Business,Select,Unemployed,Better Career Prospects,Will revert after reading the email,Might be,Select,,,,
ae9066aa-f85e-46ed-a5f0-34bf560c27b3,Organic Search,0,4,282,4,Email Opened,India,Select,Select,Unemployed,Better Career Prospects,Ringing,Might be,Select,,,,
777048d9-7ca7-48fc-b14f-b94cc85659c5,Direct Traffic,1,7,899,2.33,Page Visited on Website,France,E-COMMERCE,Select,Unemployed,Better Career Prospects,Closed by Horizzon,High in Relevance,Potential Lead,02.Medium,02.Medium,15,16
e23ac463-c848-4381-96fa-1f0f7f404500,Google,1,4,1175,4,Email Opened,India,Business Administration,Student of SomeSchool,Unemployed,Better Career Prospects,Will revert after reading the email,Low in Relevance,Other Leads,,,,
3fd8c2ee-1d45-4a24-aa79-752a1781105d,Google,0,4,1501,4,SMS Sent,India,Human Resource Management,Multiple Sources,Unemployed,Better Career Prospects,Busy,Might be,Select,,,,
25b415f7-231e-42ac-b1c3-afc622d2a49c,Direct Traffic,1,8,1517,8,Email Opened,United Arab Emirates,Supply Chain Management,Select,Unemployed,Better Career Prospects,Closed by Horizzon,Low in Relevance,Potential Lead,,,,
17207865-b6dc-4c05-8f7f-1dedceecc51e,Google,0,6,128,6,Email Opened,India,International Business,Word Of Mouth,Unemployed,Better Career Prospects,Ringing,Might be,Select,,,,
82c002cd-71fb-45c0-b256-94b9488ad8bd,Direct Traffic,1,2,1178,2,Email Opened,India,Human Resource Management,Select,Unemployed,Better Career Prospects,Will revert after reading the email,Low in Relevance,Other Leads,,,,
627664bd-b6fc-412c-8707-82957d66aca6,Direct Traffic,0,3,101,1.5,Email Opened,India,Finance Management,Select,Unemployed,Better Career Prospects,Already a student,Worst,Student of SomeSchool,02.Medium,01.High,15,18
74d88908-0ed2-48aa-9d8d-f6760b85f147,Direct Traffic,1,8,1499,8,SMS Sent,India,Rural and Agribusiness,Online Search,Working Professional,Better Career Prospects,Will revert after reading the email,Might be,Select,,,,
12bf9664-8d4f-49db-a1bb-7d585991647c,Direct Traffic,0,2,348,2,Email Opened,India,Finance Management,Select,Unemployed,Better Career Prospects,Ringing,Might be,Select,,,,
c76f9a11-30b0-4044-bccc-8b30073457bb,Organic Search,1,2,1223,2,SMS Sent,India,Finance Management,Select,Unemployed,Better Career Prospects,Interested in Next batch,Low in Relevance,Potential Lead,,,,
1a9ecf16-d124-4b44-933c-0d09b17b1cb8,Google,0,6,369,6,Email Opened,India,Operations Management,Multiple Sources,Unemployed,Better Career Prospects,Diploma holder (Not Eligible),Worst,Select,,,,
9ab86373-771f-4b31-8e36-5b40b26b950e,Google,1,9,1066,3,SMS Sent,India,Marketing Management,Advertisements,Unemployed,Better Career Prospects,Will revert after reading the email,Might be,Select,02.Medium,01.High,13,18
66c3233b-982d-4f82-8ad0-229765a15672,Organic Search,0,13,391,6.5,Olark Chat Conversation,India,Select,Select,Unemployed,Better Career Prospects,Will revert after reading the email,Low in Relevance,Potential Lead,,,,
565f89f2-557a-4f34-ac99-a6e0c5fe0ed6,Organic Search,1,2,362,2,Converted to Lead,India,Select,Select,Unemployed,Better Career Prospects,Will revert after reading the email,Might be,Other Leads,,,,
966e4e6b-b942-4a4e-a0dc-bdddc08fbb05,Direct Traffic,1,2,1575,2,SMS Sent,India,Hospitality Management,Select,Unemployed,Better Career Prospects,Will revert after reading the email,Might be,Select,,,,
364d32d7-fb03-449f-a972-cd8777825078,Direct Traffic,1,3,1346,3,SMS Sent,India,Marketing Management,Select,Working Professional,Better Career Prospects,Will revert after reading the email,Might be,Select,,,,
2c0cc21f-0a04-4ccb-8cc1-7ee1b3af5883,Google,0,2,67,2,SMS Sent,India,Select,Select,Unemployed,Better Career Prospects,Ringing,Might be,Select,,,,
8e15cda0-2d35-428e-b237-babb60449861,Direct Traffic,1,9,1324,3,Email Opened,India,Human Resource Management,Select,Unemployed,Better Career Prospects,Will revert after reading the email,Low in Relevance,Select,,,,
5f12844e-d4d1-4316-b040-6eabb8695bde,Google,1,2,1004,2,SMS Sent,India,Finance Management,Student of SomeSchool,Unemployed,Better Career Prospects,Will revert after reading the email,Might be,Select,,,,
29c16721-ae81-4469-bc95-2bcc16742084,Olark Chat,0,3,101,1.5,Email Opened,India,Select,Select,Unemployed,Better Career Prospects,Already a student,Worst,Select,,,,
851ace5e-d5ae-438a-97d6-497ae57dfef3,Google,0,4,331,1.33,Page Visited on Website,India,Select,Select,Unemployed,Better Career Prospects,Already a student,Worst,Student of SomeSchool,,,,
f73c606a-63fb-421f-a45e-a285455cf9f8,Direct Traffic,1,5,36,5,SMS Sent,India,Finance Management,Online Search,Unemployed,Better Career Prospects,Will revert after reading the email,Might be,Select,,,,
3cfc6ab5-010c-4ea9-ac49-9715985891c3,Google,0,4,1239,4,SMS Sent,India,Finance Management,Online Search,Unemployed,Better Career Prospects,Busy,Might be,Select,,,,
63c9c893-6b48-4ae8-a8ff-fdf95cf15720,Direct Traffic,1,7,1284,3.5,SMS Sent,India,Human Resource Management,Word Of Mouth,Unemployed,Better Career Prospects,Will revert after reading the email,Might be,Select,,,,
f304391a-7e94-4425-9c0e-109f2a50e9a1,Google,1,4,952,4,Email Opened,India,Operations Management,Other,Unemployed,Better Career Prospects,Will revert after reading the email,Low in Relevance,Potential Lead,,,,
6f8d7371-95ce-474d-a2c2-17c34a6bdba7,Google,1,5,1063,2.5,Email Opened,India,Finance Management,Other,Unemployed,Better Career Prospects,Will revert after reading the email,Might be,Potential Lead,,,,
339dab04-ef9d-4a92-b27d-c3f8d9dc766e,Google,1,4,1416,4,SMS Sent,India,Human Resource Management,Online Search,Unemployed,Better Career Prospects,Will revert after reading the email,Might be,Select,,,,
adbca9fd-e698-402a-9e1a-b4f59aa9fbd3,Google,0,3,389,3,SMS Sent,India,Marketing Management,Online Search,Unemployed,Better Career Prospects,Ringing,Might be,Select,,,,
c4a9e8a0-15fd-473a-acb1-12ef4529c511,Direct Traffic,0,15,978,15,SMS Sent,India,E-COMMERCE,Select,Unemployed,Better Career Prospects,wrong number given,Worst,Select,,,,
27de3891-a3e4-45de-afe5-5da9e15043d0,Organic Search,0,3,382,3,SMS Sent,India,Select,Select,Unemployed,Better Career Prospects,Ringing,Not Sure,Select,,,,
828b5f00-22a4-4fa9-9f69-182bb24d5685,Google,1,2,1495,2,SMS Sent,India,Human Resource Management,Word Of Mouth,Unemployed,Better Career Prospects,Will revert after reading the email,High in Relevance,Potential Lead,,,,
7c667111-2f04-4d46-a766-d6da3643095f,Google,1,4,1701,4,SMS Sent,India,Marketing Management,Online Search,Unemployed,Better Career Prospects,Will revert after reading the email,Might be,Select,,,,
d0ad78f6-0f87-4b6c-8024-4925296ff22c,Direct Traffic,0,6,142,3,Email Opened,India,"Banking, Investment And Insurance",Email,Unemployed,Better Career Prospects,Ringing,Not Sure,Other Leads,02.Medium,01.High,13,17
371f144f-10fb-4b11-862b-66a1671ad375,Organic Search,0,3,26,3,SMS Sent,India,Select,Select,Unemployed,Better Career Prospects,Ringing,Not Sure,Select,,,,
bb01c244-2fc9-4d9b-9868-4f93b2839e95,Direct Traffic,1,2,1659,2,Email Opened,India,IT Projects Management,Select,Unemployed,Better Career Prospects,Will revert after reading the email,Low in Relevance,Other Leads,,,,
ccb38eed-1f9f-4c9a-8032-65fa0944f04d,Google,0,4,48,4,Email Opened,India,Operations Management,Word Of Mouth,Unemployed,Better Career Prospects,Ringing,Not Sure,Other Leads,,,,
1a5fe29d-ca72-4e7c-96d8-f33afe9f489a,Google,1,8,1036,4,SMS Sent,India,Human Resource Management,Student of SomeSchool,Unemployed,Better Career Prospects,Will revert after reading the email,Might be,Select,,,,
d185d4d5-1427-4035-94ff-760c7ef8489f,Google,1,3,1637,3,Email Opened,India,"Banking, Investment And Insurance",Word Of Mouth,Unemployed,Better Career Prospects,Will revert after reading the email,Low in Relevance,Potential Lead,,,,
8a63af53-ff02-47b7-93d7-e02f11759438,Google,0,4,952,4,Email Opened,India,Business Administration,Online Search,Unemployed,Better Career Prospects,Interested  in full time MBA,Low in Relevance,Other Leads,,,,
72ef2d6f-db96-4470-afab-36edfd328a5c,Google,1,4,1081,4,SMS Sent,India,Finance Management,Advertisements,Unemployed,Better Career Prospects,Will revert after reading the email,Might be,Select,,,,
39ee59d4-97cc-4cb5-b6c4-591adfd1c9eb,Google,1,3,1490,3,SMS Sent,India,Select,Select,Unemployed,Better Career Prospects,Will revert after reading the email,Might be,Select,,,,
f5e30b93-414b-4c52-898d-bf39030ed3ba,Direct Traffic,0,6,168,6,Email Opened,India,IT Projects Management,Select,Unemployed,Better Career Prospects,Already a student,Worst,Student of SomeSchool,,,,
2fb6e6ad-8ce7-4e79-8e75-0eb40b40f025,Google,1,4,429,4,SMS Sent,India,Supply Chain Management,Multiple Sources,Working Professional,Better Career Prospects,Will revert after reading the email,Might be,Potential Lead,,,,
b544a150-f94c-4b4a-a8e0-e39c49da3bda,Direct Traffic,0,16,247,1.45,Page Visited on Website,United States,"Banking, Investment And Insurance",Select,Unemployed,Better Career Prospects,wrong number given,Worst,Select,,,,
ba872471-c9de-476d-b3ef-f6868f20d669,Direct Traffic,1,5,1540,2.5,Email Opened,India,Marketing Management,Student of SomeSchool,Working Professional,Better Career Prospects,Will revert after reading the email,Low in Relevance,Select,,,,
e484a09e-ced1-432b-92e7-8160d2e9dafa,Google,1,6,1027,3,Page Visited on Website,India,Marketing Management,Social Media,Unemployed,Better Career Prospects,Closed by Horizzon,High in Relevance,Potential Lead,02.Medium,01.High,13,20
bfb9e357-0b1e-4602-a282-21d1e38fa432,Google,1,5,1220,2.5,SMS Sent,India,Finance Management,Multiple Sources,Unemployed,Better Career Prospects,Busy,Might be,Potential Lead,,,,
2034b859-e8f4-42dc-a871-3ceeb1b77dd7,Direct Traffic,1,4,1225,4,SMS Sent,India,Marketing Management,Student of SomeSchool,Unemployed,Better Career Prospects,Will revert after reading the email,Might be,Select,,,,
d4a92caa-d6a5-4895-9495-e57cd9c6e1e8,Google,1,3,1270,3,SMS Sent,India,Media and Advertising,Word Of Mouth,Unemployed,Better Career Prospects,Will revert after reading the email,High in Relevance,Potential Lead,,,,
9e300eab-5f63-4b38-b482-fb54846055c3,Google,1,4,874,4,SMS Sent,India,Rural and Agribusiness,Student of SomeSchool,Working Professional,Better Career Prospects,Will revert after reading the email,Might be,Select,,,,
6bcaad1a-2d26-4080-86aa-3ff1c7ef8dd3,Organic Search,1,7,1549,7,SMS Sent,India,Human Resource Management,Select,Unemployed,Better Career Prospects,Will revert after reading the email,Might be,Select,,,,
0e8a403b-375e-4ff2-a4cb-e07c94f07ecf,Google,0,3,201,3,Email Opened,India,Human Resource Management,Online Search,Unemployed,Better Career Prospects,Interested  in full time MBA,Worst,Student of SomeSchool,,,,
24517f7a-e656-4e76-b984-ddf4c19666bf,Organic Search,1,5,1019,5,SMS Sent,India,Healthcare Management,Select,Working Professional,Better Career Prospects,Will revert after reading the email,Might be,Potential Lead,,,,
00d914d6-6588-4686-9c63-0049dbb8260c,Google,1,4,2111,4,SMS Sent,India,Finance Management,Other,Unemployed,Better Career Prospects,Will revert after reading the email,Might be,Select,,,,
78c256b7-9100-44da-b357-c26a4607bdcd,Direct Traffic,1,6,954,3,Email Opened,India,Human Resource Management,Select,Unemployed,Better Career Prospects,Closed by Horizzon,Low in Relevance,Select,,,,
ddd7cd87-8693-439d-84bb-f791fa72f83d,Direct Traffic,1,5,845,2.5,Page Visited on Website,India,Marketing Management,Select,Unemployed,Better Career Prospects,Lost to EINS,Worst,Other Leads,,,,
34d7c1a8-72e5-4e4a-a0a8-acb958d89dff,Google,0,2,222,2,Olark Chat Conversation,India,Select,Select,Unemployed,Better Career Prospects,invalid number,Not Sure,Other Leads,,,,
79d55284-fddc-431e-8681-6a666f133dd4,Google,1,2,1871,1,SMS Sent,India,Business Administration,Select,Unemployed,Better Career Prospects,Will revert after reading the email,Might be,Other Leads,,,,
b3c4aec9-c55f-4d2a-80f3-c3590b1db232,Google,0,4,1411,4,SMS Sent,India,Hospitality Management,Word Of Mouth,Unemployed,Better Career Prospects,Ringing,Might be,Select,,,,
baba30f7-8da8-4b60-95fa-b1f5f2e3b457,Direct Traffic,1,2,430,2,Email Opened,India,IT Projects Management,Select,Unemployed,Better Career Prospects,Lost to EINS,High in Relevance,Potential Lead,03.Low,01.High,10,17
5ef09e1f-d7d5-40a6-a627-1c957353064b,Organic Search,0,3,169,3,Olark Chat Conversation,India,Select,Select,Unemployed,Better Career Prospects,Interested in other courses,Worst,Other Leads,,,,
724dceb8-a516-4ba1-a633-2e3db485ee63,Direct Traffic,1,3,39,3,SMS Sent,India,Human Resource Management,Select,Unemployed,Better Career Prospects,Ringing,Not Sure,Other Leads,,,,
0215f852-402a-459b-9f59-bd43766db7e6,Google,0,12,806,3,SMS Sent,India,Travel and Tourism,Email,Unemployed,Better Career Prospects,switched off,Might be,Select,,,,
1c25c5db-6707-421d-bbc1-08c6aed76da6,Google,1,10,155,5,SMS Sent,India,Business Administration,Select,Working Professional,Better Career Prospects,Will revert after reading the email,Might be,Potential Lead,,,,
401585ed-cea6-4fea-804c-67b80a706e63,Direct Traffic,1,2,1683,2,SMS Sent,India,"Banking, Investment And Insurance",Select,Working Professional,Better Career Prospects,Will revert after reading the email,Might be,Potential Lead,,,,
240134a6-7917-4a71-a0ac-909d9f055148,Reference,1,4,1144,1.33,Page Visited on Website,India,Finance Management,Word Of Mouth,Working Professional,Better Career Prospects,Closed by Horizzon,Might be,Select,02.Medium,01.High,14,17
58ead0da-0899-4756-b9b6-654bd291cb0c,Google,1,3,872,3,Unreachable,India,Healthcare Management,SMS,Unemployed,Better Career Prospects,Will revert after reading the email,High in Relevance,Potential Lead,,,,
0cd586a1-e1ea-4c91-b98c-fb575af57652,Direct Traffic,0,2,1160,2,Email Opened,India,Operations Management,Select,Student,Better Career Prospects,Already a student,Worst,Student of SomeSchool,,,,
86920f6b-5e11-4507-bbeb-60d5c666154a,Direct Traffic,0,2,817,2,Email Opened,India,Finance Management,Select,Unemployed,Better Career Prospects,Already a student,Worst,Select,,,,
e915539a-ff15-4ec6-879e-8bf04416f439,Google,0,3,518,3,Olark Chat Conversation,India,Operations Management,Select,Unemployed,Better Career Prospects,Interested in other courses,Worst,Other Leads,,,,
d35f2287-0b9e-40ba-a5b3-1922109efcdd,Direct Traffic,1,2,837,2,Email Bounced,India,Marketing Management,Select,Unemployed,Better Career Prospects,Will revert after reading the email,Low in Relevance,Other Leads,,,,
340ef507-37fd-4cd7-8a85-15dafa206bd2,Organic Search,0,3,11,3,Email Bounced,India,Select,Select,Unemployed,Better Career Prospects,Not doing further education,Worst,Other Leads,,,,
f9cd6c0a-1a27-4e89-8db3-8665a2d916e5,Direct Traffic,1,2,1108,2,Email Opened,India,Business Administration,Select,Unemployed,Better Career Prospects,Lost to EINS,Low in Relevance,Potential Lead,,,,
33102f55-94f9-4725-9274-30b2f9ce32a0,Google,1,4,1049,4,SMS Sent,India,Human Resource Management,Advertisements,Unemployed,Better Career Prospects,Busy,Not Sure,Select,,,,
